eta,attack,drift,shots,n_repeats,n_eff,qber_mean_det,qber_obs_mean,qber_obs_sd,qber_obs_ci_low,qber_obs_ci_med,qber_obs_ci_high,margin_mean,margin_sd,margin_ci_low,margin_ci_med,margin_ci_high,psi_mean,psi_sd,psi_ci_low,psi_ci_med,psi_ci_high,mean_leakage,p_secure,p_transition,p_insecure,dominant_phase
0.01,0.15,0.02,10000,250,9510,0.04593598426254234,0.04604332281808622,0.002073961995902127,0.04218980021030494,0.04584647739221872,0.050134069400630914,0.4077882490699272,0.0181102504134636,0.3724062469579233,0.40937073065060303,0.4418510689660722,3.7071659006357023,0.16463864012239635,3.3855113359811204,3.7215520968236637,4.016827899691565,0.15003249211356467,1.0,0.0,0.0,secure
0.0125,0.15,0.02,10000,250,9510,0.04843598426254234,0.048335646687697166,0.002129478733837378,0.04363827549947424,0.048370136698212406,0.05250525762355415,0.38791182782253486,0.018333839996743,0.35244856032975597,0.38747328719261864,0.4288749927403326,3.526471162023044,0.16667127269766369,3.2040778211795997,3.5224844290238058,3.8988635703666596,0.15175173501577288,1.0,0.0,0.0,secure
0.015,0.15,0.02,10000,250,9510,0.05093598426254234,0.05095772870662461,0.0021964122462821947,0.046921661409043115,0.05099894847528917,0.05507623554153523,0.365578625464578,0.018504920761867345,0.3311765264652657,0.365087875174965,0.3999914481540158,3.3234420496779813,0.1682265523806122,3.0106956951387787,3.3189806834087725,3.636285892309235,0.15371829652996846,1.0,0.0,0.0,secure
0.0175,0.15,0.02,10000,250,9510,0.05343598426254234,0.053639957939011565,0.0023530707648059526,0.049024710830704525,0.05362776025236593,0.05791535226077813,0.3431705687405009,0.019502242435764577,0.308111739220515,0.3431146349820894,0.3818597220052749,3.1197324430954625,0.17729311305240525,2.8010158110955907,3.1192239543826306,3.4714520182297717,0.15572996845425865,1.0,0.0,0.0,secure
0.02,0.15,0.02,10000,250,9510,0.055935984262542336,0.05582839116719243,0.0023825246349266724,0.0515720294426919,0.05573080967402734,0.06064931650893796,0.3251777301228824,0.019410776684602674,0.2863044626405014,0.325819887460575,0.36026349553430315,2.956161182935295,0.1764616062236607,2.6027678421863762,2.9619989769143182,3.2751226866754832,0.15737129337539435,1.0,0.0,0.0,secure
0.0225,0.15,0.02,10000,250,9510,0.05843598426254234,0.058227129337539436,0.002695822015179746,0.05320715036803365,0.05814931650893796,0.06378023133543638,0.30579541112469777,0.021634287615095563,0.26179529785413647,0.3062302648883525,0.34660346684558585,2.779958282951798,0.19667534195541422,2.379957253219422,2.7839114989850224,3.150940607687144,0.15917034700315458,1.0,0.0,0.0,secure
0.025,0.15,0.02,10000,250,9510,0.06093598426254234,0.060969085173501573,0.0025603224802158574,0.05625657202944269,0.06098843322818086,0.06598843322818086,0.2839433739380655,0.020198843718985494,0.24479535230690144,0.2836264744834461,0.32153443467541865,2.581303399436959,0.18362585199077724,2.225412293699104,2.5784224953040553,2.9230403152310784,0.1612268138801262,1.0,0.0,0.0,secure
0.027500000000000004,0.15,0.02,10000,250,9510,0.06343598426254234,0.06334721345951629,0.002651671468561728,0.05872239747634069,0.06330178759200841,0.0683491062039958,0.2653262972734784,0.020598890364554024,0.22687375710767524,0.2655092312439945,0.30163419699949434,2.4120572479407123,0.18726263967776385,2.0624887009788657,2.4137202840363137,2.742129063631767,0.1630104100946372,1.0,0.0,0.0,secure
0.03,0.15,0.02,10000,250,9510,0.06593598426254234,0.06600168243953733,0.0026321353320602364,0.061327549947423766,0.06593059936908517,0.07097791798107256,0.24485526026826057,0.02011441706072367,0.20721359608914516,0.2452374656524379,0.28095382049064205,2.225956911529641,0.18285833691566972,1.8837599644467742,2.2294315059312537,2.5541256408240187,0.165001261829653,1.0,0.0,0.0,secure
0.0325,0.15,0.02,10000,250,9510,0.06843598426254234,0.06849043112513144,0.002608134219273109,0.0633491062039958,0.06855941114616193,0.07347791798107256,0.2259622984277889,0.01965162248545345,0.188797569301017,0.22528956574153894,0.2651415930409918,2.0542027129798988,0.17865111350412224,1.7163415391001544,2.0480869612867174,2.4103781185544704,0.1668678233438486,1.0,0.0,0.0,secure
0.035,0.15,0.02,10000,250,9510,0.07093598426254234,0.07076550998948475,0.0027722784829084094,0.06524185068349106,0.07066246056782334,0.07621188222923239,0.208958546898253,0.020581784547832025,0.16896102229886517,0.20955664112932995,0.25051704909764255,1.8996231536204815,0.18710713225301842,1.5360092936260468,1.9050603739029996,2.2774277190694776,0.1685741324921136,1.0,0.0,0.0,secure
0.0375,0.15,0.02,10000,250,9510,0.07343598426254233,0.07350241850683491,0.0026145753981624683,0.06818611987381704,0.07344900105152471,0.07901419558359622,0.1887626385800951,0.0191177255701616,0.14894829402810944,0.18900907094708372,0.22810305858927493,1.7160239870917735,0.1737975051832873,1.3540754002555404,1.7182642813371247,2.0736641689934086,0.17062681388012618,1.0,0.0,0.0,secure
0.04,0.15,0.02,10000,250,9510,0.07593598426254233,0.07605678233438486,0.002716370041559034,0.07045215562565721,0.07602523659305993,0.08134069400630915,0.1702290103342614,0.019579411942128266,0.1325673785626784,0.17030534945965872,0.2111210991814935,1.5475364575841946,0.17799465401934786,1.20515798693344,1.548230449633261,1.919282719831759,0.17254258675078865,1.0,0.0,0.0,secure
0.0425,0.15,0.02,10000,250,9510,0.07843598426254234,0.0784441640378549,0.002721763408267588,0.07373554153522609,0.07812828601472134,0.08396950578338591,0.1531392209783786,0.019332896895219578,0.11431107132089265,0.15523957765511068,0.186915002585652,1.3921747361670782,0.1757536081383598,1.0391915574626605,1.4112688877737334,1.6992272962331998,0.17433312302839118,1.0,0.0,0.0,secure
0.045000000000000005,0.15,0.02,10000,250,9510,0.08093598426254234,0.08070157728706624,0.0026422009124846707,0.07573343848580442,0.08096740273396424,0.08548895899053628,0.13718122672054262,0.01857412159873603,0.10387749155858764,0.13518108175632884,0.1724100140446858,1.247102061095842,0.16885565089760027,0.9443408323507967,1.228918925057535,1.5673637640425981,0.1760261829652997,1.0,0.0,0.0,secure
0.0475,0.15,0.02,10000,250,9510,0.08343598426254234,0.08335478443743428,0.002754402621881584,0.07796529968454259,0.08307045215562565,0.08883017875920085,0.11869892396037077,0.01902969170430034,0.0812326143125705,0.12052503619258617,0.1564009390782262,1.0790811269124616,0.1729971973118213,0.7384783119324592,1.0956821472053289,1.4218267188929654,0.17801608832807572,1.0,0.0,0.0,secure
0.05,0.15,0.02,10000,250,9510,0.08593598426254234,0.08585362776025235,0.002793193663689055,0.08057045215562567,0.08580441640378549,0.09103838065194533,0.10152896891970835,0.019053954626571487,0.0664859604723583,0.10172210784198513,0.13796656653581962,0.9229906265428033,0.17321776933246807,0.6044178224759846,0.9247464349271375,1.2542415139619965,0.1798902208201893,1.0,0.0,0.0,secure
0.052500000000000005,0.15,0.02,10000,250,9510,0.08843598426254234,0.08846225026288118,0.0030558291866285086,0.08255783385909568,0.08853838065194532,0.09495268138801262,0.0838728569027939,0.020565546756634457,0.040761285205956586,0.08319416429444607,0.12408277314576195,0.7624805172981264,0.18695951596940416,0.370557138235969,0.7563105844949642,1.1280252104160178,0.1818466876971609,1.0,0.0,0.0,secure
0.055,0.15,0.02,10000,250,9510,0.09093598426254233,0.09084626708727656,0.003138417289254183,0.08446109358569927,0.09106203995793902,0.09663512092534174,0.06793409534973874,0.020918838385926054,0.029863571572578476,0.06632885431107197,0.11092603031494025,0.6175826849976249,0.19017125805387322,0.27148701429616795,0.6029895846461087,1.0084184574085477,0.18363470031545742,1.0,0.0,0.0,secure
0.0575,0.15,0.02,10000,250,9510,0.09343598426254233,0.09361345951629864,0.0027337415250495048,0.08805993690851735,0.0935856992639327,0.09900630914826498,0.04963031117941153,0.017908754242478432,0.01466325517122307,0.04968559135418706,0.08641718659554408,0.4511846470855594,0.16280685674980394,0.13330231973839154,0.4516871941289733,0.785610787232219,0.185710094637224,0.996,0.0,0.004,secure
0.060000000000000005,0.15,0.02,10000,250,9510,0.09593598426254234,0.09585741324921136,0.0030342744424598743,0.09011566771819138,0.09600420609884332,0.10155362776025237,0.03504225707395445,0.019676527766794117,-0.0014638164690672691,0.03393917134989634,0.07262702540248447,0.3185659733995859,0.17887752515267383,-0.013307422446066083,0.308537921362694,0.6602456854771316,0.18739305993690852,0.96,0.016,0.024,secure
0.0625,0.15,0.02,10000,250,9510,0.09843598426254234,0.09858086225026289,0.0032251840777480743,0.09228969505783385,0.09858044164037855,0.10504731861198738,0.017545091987297597,0.020587411071939416,-0.02324942444065657,0.017379675778039186,0.05820550392784445,0.15950083624815994,0.18715828247217653,-0.21135840400596884,0.15799705252762897,0.5291409447985859,0.18943564668769716,0.772,0.052,0.176,secure
0.065,0.15,0.02,10000,250,9510,0.10093598426254234,0.10079957939011566,0.0029812728500693,0.0953732912723449,0.10068349106203997,0.10672975814931651,0.003429376241364863,0.018829663767275004,-0.03360626386878117,0.004021690965071226,0.038028005158605625,0.031176147648771482,0.17117876152068184,-0.30551148971619246,0.03656082695519296,0.34570913780550566,0.19109968454258677,0.528,0.084,0.388,secure
0.0675,0.15,0.02,10000,250,9510,0.10343598426254234,0.10365762355415353,0.003155223955694144,0.09760515247108308,0.10362776025236592,0.10997634069400632,-0.01447533912277654,0.019627360501738068,-0.053349878386801476,-0.014443271032385727,0.02362300684564485,-0.13159399202524125,0.17843055001580066,-0.48499889442546795,-0.13130246393077932,0.21475460768768048,0.19324321766561514,0.18,0.084,0.736,insecure
0.06999999999999999,0.15,0.02,10000,250,9510,0.10593598426254232,0.10544479495268137,0.0030579423828057312,0.09949789695057834,0.1053627760252366,0.11130914826498423,-0.025561426472209332,0.01888103071603283,-0.06136561590342669,-0.025197912598691516,0.011534740652718813,-0.23237660429281207,0.17164573378211664,-0.5578692354856972,-0.22907193271537743,0.10486127866108011,0.19458359621451105,0.08,0.036,0.884,insecure
0.0725,0.15,0.02,10000,250,9510,0.10843598426254232,0.10834069400630915,0.0031683420067543815,0.10244216614090432,0.10830704521556257,0.1138801261829653,-0.04329319067646644,0.019282871194836668,-0.07668097186385202,-0.04323797230795322,-0.00704061043135092,-0.39357446069514934,0.1752988290439697,-0.6970997442168365,-0.39307247552684743,-0.06400554937591746,0.19675552050473186,0.004,0.012,0.984,insecure
0.075,0.15,0.02,10000,250,9510,0.11093598426254232,0.11113522607781283,0.0034857508706347337,0.10475552050473187,0.11098843322818086,0.11808622502628811,-0.060146117993814696,0.020898996306481947,-0.10133069623547683,-0.059441750452513306,-0.021444324201214924,-0.5467828908528609,0.18999087551347227,-0.9211881475952439,-0.5403795495683028,-0.19494840182922657,0.1988514195583596,0.0,0.0,1.0,insecure
0.0775,0.15,0.02,10000,250,9510,0.11343598426254232,0.1136925341745531,0.0033122766028445315,0.10772344900105152,0.11366982124079916,0.12108832807570978,-0.07541350967280278,0.019621270131162633,-0.11862362553735245,-0.07543533989035454,-0.03968283845459351,-0.6855773606618434,0.17837518301056937,-1.0783965957941133,-0.6857758171850413,-0.36075307685994096,0.20076940063091483,0.0,0.0,1.0,insecure
0.08,0.15,0.02,10000,250,9510,0.11593598426254233,0.1159360672975815,0.0034185178703952375,0.10982649842271293,0.11582544689800212,0.12282860147213459,-0.08862814753489172,0.02003477018882019,-0.12853560533834113,-0.0881433403852082,-0.05244610102402968,-0.8057104321353793,0.18213427444381994,-1.1685055030758285,-0.8013030944109836,-0.47678273658208803,0.20245205047318612,0.0,0.0,1.0,insecure
0.08249999999999999,0.15,0.02,10000,250,9510,0.11843598426254233,0.11842229232386961,0.003431402648883428,0.1113801261829653,0.11840168243953733,0.12468717139852788,-0.10311665235919253,0.01989128259304181,-0.13903253585051956,-0.10315947451218829,-0.06179108403621691,-0.9374241123562957,0.18082984175492556,-1.2639321440956324,-0.9378134046562572,-0.5617371276019719,0.20431671924290223,0.0,0.0,1.0,insecure
0.08499999999999999,0.15,0.02,10000,250,9510,0.12093598426254233,0.1208639327024185,0.0030662941486818383,0.11527076761303891,0.12097791798107255,0.12723449001051526,-0.11721260081521277,0.017542192160486865,-0.1532707825808873,-0.11799205701247414,-0.08488595201864194,-1.0655690983201163,0.15947447418624422,-1.3933707507353392,-1.072655063749765,-0.7716904728967449,0.20614794952681387,0.0,0.0,1.0,insecure
0.0875,0.15,0.02,10000,250,9510,0.12343598426254233,0.12357939011566772,0.0032540860741328086,0.11716351209253419,0.12355415352260778,0.12979232386961093,-0.13264687702874117,0.018380060550512823,-0.16739790129757123,-0.13264462073676184,-0.09596564236801654,-1.2058807002612832,0.16709145955011656,-1.521799102705193,-1.2058601885160167,-0.8724149306183322,0.20818454258675081,0.0,0.0,1.0,insecure
0.09,0.15,0.02,10000,250,9510,0.12593598426254235,0.12584058885383806,0.0033846926567049243,0.11905625657202945,0.1262355415352261,0.1327365930599369,-0.14535082035556696,0.018952596610333515,-0.18345283033819385,-0.14770738666259206,-0.1069453942635579,-1.321371094141518,0.17229633282121376,-1.6677530030744894,-1.3427944242053824,-0.9722308569414354,0.20988044164037856,0.0,0.0,1.0,insecure
0.0925,0.15,0.02,10000,250,9510,0.12843598426254235,0.12833144058885387,0.003708536627196136,0.12107781282860147,0.12797055730809673,0.13593848580441642,-0.1591735688840881,0.020478439886756808,-0.20066624217612328,-0.15735349863600687,-0.11856348405903434,-1.447032444400801,0.18616763533415281,-1.8242385652374844,-1.430486351236426,-1.0778498550821303,0.21174858044164038,0.0,0.0,1.0,insecure
0.095,0.15,0.02,10000,250,9510,0.13093598426254235,0.13132323869610935,0.003396989747643381,0.12442166140904311,0.13123028391167194,0.13751577287066247,-0.17562807663753063,0.018523965644282814,-0.20905275634736825,-0.1752666393388905,-0.13753612389988568,-1.596618878523006,0.16839968767529834,-1.9004796031578932,-1.5933330848990046,-1.2503283990898697,0.21399242902208201,0.0,0.0,1.0,insecure
0.0975,0.15,0.02,10000,250,9510,0.13343598426254236,0.1333211356466877,0.0035525793977833927,0.12610147213459516,0.13333333333333333,0.13967665615141955,-0.1864572002358782,0.01923856568898197,-0.22044395304247336,-0.1866804216305221,-0.1469587531548481,-1.695065456689802,0.1748960517180179,-2.0040359367497578,-1.6970947420956555,-1.3359886650440738,0.21549085173501578,0.0,0.0,1.0,insecure
0.09999999999999999,0.15,0.02,10000,250,9510,0.1359359842625423,0.13604374342797054,0.0037449983090690245,0.1284043112513144,0.13617245005257625,0.1430651945320715,-0.2010561947919625,0.01999473761383024,-0.23808197668465123,-0.2019141113354391,-0.15975219960287218,-1.8277835890178413,0.18177034194391126,-2.164381606224102,-1.8355828303221737,-1.4522927236624743,0.21753280757097793,0.0,0.0,1.0,insecure
0.1025,0.15,0.02,10000,250,9510,0.1384359842625423,0.1381627760252366,0.003371093695625969,0.1319900105152471,0.1381703470031546,0.14466614090431126,-0.21233821552371618,0.017810376111826638,-0.24632090586060723,-0.21251537903639503,-0.17940267928293482,-1.9303474138519654,0.16191251010751487,-2.2392809623691567,-1.9319579912399547,-1.6309334480266802,0.21912208201892747,0.0,0.0,1.0,insecure
0.105,0.15,0.02,10000,250,9510,0.1409359842625423,0.1406225026288118,0.0036470499601478626,0.1330888538380652,0.14090431125131442,0.147773396424816,-0.22523673353895218,0.019055379435620592,-0.2621413379685767,-0.22686586962256836,-0.18535905384032184,-2.047606668535929,0.17323072214200538,-2.3831030724416062,-2.0624169965688033,-1.6850823076392896,0.22096687697160883,0.0,0.0,1.0,insecure
0.1075,0.15,0.02,10000,250,9510,0.1434359842625423,0.14349652996845425,0.0038257494393013603,0.13608044164037855,0.14321766561514196,0.15143007360672975,-0.24013663293522428,0.019717783740208557,-0.2804761101532925,-0.23886931099543238,-0.2014229547193549,-2.1830602994111294,0.17925257945644144,-2.549782819575386,-2.171539190867567,-1.8311177701759536,0.2231223974763407,0.0,0.0,1.0,insecure
0.11,0.15,0.02,10000,250,9510,0.1459359842625423,0.14596172450052575,0.003696233063699177,0.13914037854889588,0.1459516298633018,0.1526813880126183,-0.2527871482941974,0.018826356355183618,-0.28668140744701176,-0.25289308003570554,-0.21762759675912052,-2.298064984492704,0.1711486941380329,-2.6061946131546523,-2.2990280003245958,-1.9784326978101867,0.22497129337539434,0.0,0.0,1.0,insecure
0.1125,0.15,0.02,10000,250,9510,0.14843598426254231,0.1484386961093586,0.003568587108785101,0.1412092534174553,0.14837013669821242,0.15507623554153524,-0.2653552144950476,0.017993526491402897,-0.29845964772276784,-0.26515440239683297,-0.22845503639536932,-2.4123201317731606,0.16357751355820815,-2.7132695247524348,-2.410494567243936,-2.07686396723063,0.2268290220820189,0.0,0.0,1.0,insecure
0.11499999999999999,0.15,0.02,10000,250,9510,0.15093598426254232,0.15082187171398528,0.003786615133504621,0.14418769716088328,0.15068349106203996,0.15757623554153524,-0.27728705696465733,0.018869718885254343,-0.3106202859467393,-0.2767574871039009,-0.24386500424525806,-2.52079142695143,0.17154289895685765,-2.8238207813339935,-2.5159771554900083,-2.2169545840478007,0.22861640378548895,0.0,0.0,1.0,insecure
0.1175,0.15,0.02,10000,250,9510,0.15343598426254232,0.1539268138801262,0.00385128218435465,0.14639589905362776,0.1538906414300736,0.16184016824395372,-0.29265892442259966,0.018921400085072988,-0.33104848599500336,-0.29264457366337904,-0.25515550630314016,-2.660535676569088,0.17201272804611809,-3.0095316908636667,-2.6604052151216275,-2.3195955118467286,0.23094511041009466,0.0,0.0,1.0,insecure
0.12,0.15,0.02,10000,250,9510,0.15593598426254232,0.15606603575184017,0.003560910157552932,0.14862776025236593,0.15615141955835962,0.1625998948475289,-0.3031521599851457,0.017371926547958695,-0.33464763859372393,-0.3037064281813374,-0.2664525083109436,-2.7559287271376887,0.1579266049814427,-3.042251259942945,-2.7609675289212494,-2.422295530099487,0.23254952681388016,0.0,0.0,1.0,insecure
0.1225,0.15,0.02,10000,250,9510,0.15843598426254232,0.1582805467928496,0.0037047586013408424,0.15161934805467928,0.15793901156677181,0.16491324921135647,-0.31387375160812153,0.01785387038775485,-0.3455314255996939,-0.31237368520982234,-0.2814169258055142,-2.853397741892014,0.16230791261595318,-3.1411947781790355,-2.8397607746347484,-2.558335689141038,0.23421041009463725,0.0,0.0,1.0,insecure
0.125,0.15,0.02,10000,250,9510,0.16093598426254233,0.16091945320715034,0.0035675148885186444,0.1536882229232387,0.1608832807570978,0.16756572029442693,-0.3265353196638391,0.016988143614941966,-0.3578728637255336,-0.32649833136590634,-0.2916476336160383,-2.968502906034901,0.15443766922674515,-3.2533896702321234,-2.968166648780967,-2.6513421237821664,0.23618958990536276,0.0,0.0,1.0,insecure
0.1275,0.15,0.02,10000,250,9510,0.16343598426254233,0.16341619348054678,0.0037769751259973663,0.156164563617245,0.16330178759200842,0.17042849631966353,-0.3383512400273038,0.017798103734680954,-0.3710295065544293,-0.3379619868550997,-0.3037698851319496,-3.0759203638845807,0.16180094304255413,-3.3729955141311754,-3.0723816986827246,-2.7615444102904507,0.23806214511041007,0.0,0.0,1.0,insecure
0.13,0.15,0.02,10000,250,9510,0.16593598426254233,0.1657110410094637,0.003566479424798851,0.1587460567823344,0.1658254468980021,0.1722397476340694,-0.34912656860500485,0.01666528373139539,-0.3792670408747233,-0.3497923876179142,-0.3162637557561694,-3.1738778964091354,0.15150257937632172,-3.447882189770212,-3.179930796526493,-2.875125052328813,0.2397832807570978,0.0,0.0,1.0,insecure
0.1325,0.15,0.02,10000,250,9510,0.16843598426254233,0.1687217665615142,0.003703148463573552,0.16132754994742377,0.16855941114616194,0.17518401682439538,-0.36306553761093485,0.017052316173592555,-0.3925160460550071,-0.36245878432992484,-0.3286134630822502,-3.3005957964630444,0.15502105612356867,-3.5683276914091557,-3.2950798575447715,-2.987395118929547,0.24204132492113564,0.0,0.0,1.0,insecure
